edge_id,weekday_traffic,hourly_weekday_traffic,weekend_traffic,hourly_weekend_traffic,geometry
140060152341650008,1,0,1,0,"LINESTRING (71.4800174102 51.1609115374, 71.4800928687 51.1609036503)"
140060152341650039,1,0,1,0,"LINESTRING (71.4784355668 51.1590353239, 71.4784723978 51.1590736343)"
140060152341650653,1,0,1,0,"LINESTRING (71.4779880262 51.1588974063, 71.4784317939 51.159033183)"
140060152341650765,1,0,1,0,"LINESTRING (71.4789741967 51.1595086239, 71.4784576654 51.1590798879)"
140060152341650770,1,0,1,0,"LINESTRING (71.4793266956 51.1598510464, 71.4793491535 51.1598741449)"
140060152341650781,1,0,1,0,"LINESTRING (71.4794255103 51.1599740881, 71.4793338821 51.1598800041)"
140060152341650792,1,0,1,0,"LINESTRING (71.4794284747 51.1599663698, 71.4797931907 51.1598266521)"
140060152341650818,1,0,1,0,"LINESTRING (71.4789766221 51.1595004548, 71.479298219 51.1593770739)"
140060152341650823,1,0,1,0,"LINESTRING (71.4793114242 51.1598568492, 71.4789736577 51.1595081168)"
140060152341650826,1,0,1,0,"MULTILINESTRING ((71.4792952546 51.1593847923, 71.47902811024558 51.159110023820055), (71.47902811024558 51.159110023820055, 71.47902576 51.1591076065, 71.4790327668 51.1591102545, 71.47902811024558 51.159110023820055), (71.47902811024558 51.159110023820055, 71.4784641333 51.1590820851))"
140060152341650846,4,0,1,0,"MULTILINESTRING ((71.4804852528 51.1612646534, 71.48052837452597 51.16127737952406), (71.48052837452597 51.16127737952406, 71.4805310669 51.1612781741, 71.4805255872 51.1612777234, 71.48052837452597 51.16127737952406), (71.48052837452597 51.16127737952406, 71.48057882084217 51.16127115589811), (71.48057882084217 51.16127115589811, 71.4805803844 51.161270963, 71.48057742 51.1612716954, 71.48057882084217 51.16127115589811), (71.48057882084217 51.16127115589811, 71.4812269019 51.1610215625))"
140060152341651128,103,4,190,7,"MULTILINESTRING ((71.4757787096 51.1627209748, 71.4757956016066 51.16282690684882), (71.4757956016066 51.16282690684882, 71.4757957775 51.1628280099, 71.4757947894 51.1628259255, 71.4757956016066 51.16282690684882), (71.4757956016066 51.16282690684882, 71.4759663676 51.1630332349))"
140060152341651176,208,8,468,19,"LINESTRING (71.4757740383 51.1627264392, 71.4754793909 51.1628261509)"
140060152341651177,174,7,378,15,"LINESTRING (71.4754709467 51.162816236, 71.4757655941 51.1627165244)"
140060152341651392,88,3,190,7,"LINESTRING (71.4756636354 51.1620244521, 71.4753995307 51.1621162783)"
140060152341651445,616,25,1568,65,"LINESTRING (71.4760911436 51.1615402487, 71.4762483488 51.161716016, 71.4762492471 51.161717537, 71.476322909 51.161924288)"
140060152341652198,288,12,700,29,"LINESTRING (71.47608773 51.1615478541, 71.4757867944 51.1616543285)"
140060152341652199,74,3,165,6,"LINESTRING (71.4757779909 51.1616445261, 71.4760789265 51.1615380517)"
140060152341652924,299,12,721,30,"MULTILINESTRING ((71.4759596302 51.1630302492, 71.47606960563144 51.16303962854281), (71.47606960563144 51.16303962854281, 71.4760719197 51.1630398259, 71.4760673383 51.1630402203, 71.47606960563144 51.16303962854281), (71.47606960563144 51.16303962854281, 71.47622220149522 51.16299980212062), (71.47622220149522 51.16299980212062, 71.4762227468 51.1629996598, 71.476222118 51.1629998288, 71.47622220149522 51.16299980212062), (71.47622220149522 51.16299980212062, 71.4767404459 51.1628342066))"
140060152341656050,220,9,464,19,"LINESTRING (71.4747355858 51.1620267618, 71.4745074138 51.1621039409)"
140060152341656071,430,17,703,29,"LINESTRING (71.4750172975 51.1629695211, 71.4751484515 51.1629250173)"
140060152341656116,54,2,109,4,"LINESTRING (71.4751119799 51.1622165546, 71.4746718055 51.1623658419)"
140060152341656139,163,6,394,16,"LINESTRING (71.4747234586 51.1624390207, 71.4746596782 51.1623635322)"
140060152341656833,1,0,1,0,"LINESTRING (71.4741188924 51.1616650323, 71.4739230597 51.1614368725, 71.4739267428 51.1614293235, 71.4741549148 51.1613515799)"
140060152341656872,433,18,1006,41,"LINESTRING (71.4741813253 51.1617143822, 71.474511007 51.1620963357)"
140060152341656873,225,9,493,20,"LINESTRING (71.4744953763 51.1621016312, 71.4741656946 51.1617196778)"
140060152341656889,109,4,285,11,"LINESTRING (71.4746596782 51.1623635885, 71.4744485741 51.162117405, 71.4744522572 51.1621097998, 71.4744989696 51.1620940259)"
140060152341656912,797,33,1834,76,"LINESTRING (71.4741656048 51.1617196778, 71.4741188924 51.1616650323)"
140060152341656914,13,0,31,1,"LINESTRING (71.4741225755 51.161657427, 71.4743516459 51.1615802471)"
140060152341656915,221,9,464,19,"LINESTRING (71.4743600901 51.1615901622, 71.4741310197 51.161667342)"
140060152341657302,1,0,1,0,"LINESTRING (71.4774422996 51.160806357, 71.4774773339 51.1607928362, 71.4774896408 51.1607946953, 71.4776755921 51.1609851128, 71.4776726277 51.1609928309, 71.4767680242 51.1613432422, 71.4767557173 51.1613413831, 71.4765886306 51.161171248)"
140060152341657319,1,0,1,0,"LINESTRING (71.4768581252 51.1610515334, 71.4774420301 51.1608064697)"
140060152341657320,139,5,216,9,"LINESTRING (71.476601207 51.1611729381, 71.4764107642 51.1612534988)"
140060152341657394,359,14,548,22,"LINESTRING (71.4725842106 51.1601309882, 71.4724620397 51.1601738047)"
140060152341657412,613,25,419,17,"LINESTRING (71.472123285 51.1602867047, 71.4723703217 51.1605621933)"
140060152341657413,1480,61,1892,78,"LINESTRING (71.472354691 51.1605677143, 71.4721076543 51.1602922258)"
140060152341758430,28,1,35,1,"LINESTRING (71.4789237114 51.1552909504, 71.4789524575 51.1552503832)"
140060152341759136,240,10,504,21,"LINESTRING (71.4789643152 51.1552475097, 71.4797404596 51.1554672486)"
140060152341759174,28,1,35,1,"MULTILINESTRING ((71.4789400607 51.1552954579, 71.47890057026966 51.155350671839294), (71.47890057026966 51.155350671839294, 71.4788969416 51.1553557453, 71.47889245 51.1553483643, 71.47890057026966 51.155350671839294), (71.47890057026966 51.155350671839294, 71.4796676961 51.1555686662))"
140060152341759184,40,1,74,3,"LINESTRING (71.4796980591 51.1555123231, 71.4797286019 51.1554700657)"
140060152341759188,145,6,298,12,"MULTILINESTRING ((71.4797404596 51.1554673049, 71.47983468875405 51.15549426346642), (71.47983468875405 51.15549426346642, 71.4798428676 51.1554966034, 71.4798310098 51.1554993642, 71.47983468875405 51.15549426346642), (71.47983468875405 51.15549426346642, 71.4798651458 51.1554520359))"
140060152341759210,1,0,1,0,"MULTILINESTRING ((71.4796721877 51.1555760471, 71.47948447905675 51.155838042243346), (71.47948447905675 51.155838042243346, 71.4794808465 51.1558431124, 71.4794762651 51.1558357315, 71.47948447905675 51.155838042243346), (71.47948447905675 51.155838042243346, 71.4797206068 51.1559044695))"
140060152341759215,43,1,84,3,"LINESTRING (71.4797664209 51.155929373, 71.4797134203 51.1559147239)"
140060152341759218,40,1,74,3,"LINESTRING (71.4796558383 51.1555715397, 71.4796980591 51.1555123794)"
140060152341759232,1,0,1,0,"MULTILINESTRING ((71.4797782787 51.1559264432, 71.4796273189843 51.15614922477303), (71.4796273189843 51.15614922477303, 71.4796255651 51.1561518131, 71.4796250261 51.1561467986, 71.4796273189843 51.15614922477303), (71.4796273189843 51.15614922477303, 71.4797570785 51.1562865274))"
140060152341783760,47,1,5,0,"LINESTRING (71.4848719958 51.1632779488, 71.4849016403 51.163308369)"
140060152341783775,1,0,1,0,"MULTILINESTRING ((71.4846740072 51.1625874059, 71.48438332199373 51.16277191420714), (71.48438332199373 51.16277191420714, 71.4843784614 51.1627749994, 71.4843797191 51.1627681829, 71.48438332199373 51.16277191420714), (71.48438332199373 51.16277191420714, 71.4848719958 51.1632780052))"
140060152341783875,128,5,13,0,"LINESTRING (71.485942069 51.1645402557, 71.4861612579 51.1644535042)"
140060152341783918,128,5,13,0,"LINESTRING (71.4861612579 51.1644535042, 71.4865241773 51.1643109835)"
140060152341784212,1,0,1,0,"LINESTRING (71.4891767227 51.1633123687, 71.4896636096 51.1638244382)"
140060152341784311,1,0,1,0,"LINESTRING (71.4855169862 51.1632571617, 71.4865365741 51.1643128425)"
140060152341789286,1,0,1,0,"MULTILINESTRING ((71.4939509091 51.1625313531, 71.49368364141806 51.16263104091328), (71.49368364141806 51.16263104091328, 71.4936760246 51.1626338819, 71.4936790789 51.1626262204, 71.49368364141806 51.16263104091328), (71.49368364141806 51.16263104091328, 71.4937617239 51.1627135387, 71.4937586696 51.1627212001, 71.4931424253 51.1629521703))"
140060152341789315,584,24,986,41,"LINESTRING (71.4924155086 51.1628907661, 71.492909582 51.1627059899)"
140060152341789588,591,24,986,41,"LINESTRING (71.4921968587 51.163012842, 71.4921726042 51.162988055)"
140060152341789768,1,0,1,0,"LINESTRING (71.4919606916 51.1631006102, 71.4926263432 51.163804778)"
140060152341790462,1,0,1,0,"MULTILINESTRING ((71.4923207364 51.1639252178, 71.49246420924881 51.16406971649197), (71.49246420924881 51.16406971649197, 71.4924689584 51.1640744996, 71.4924566515 51.1640726969, 71.49246420924881 51.16406971649197), (71.49246420924881 51.16406971649197, 71.4932723217 51.1637510363))"
140060152341790642,442,18,596,24,"LINESTRING (71.4931204166 51.1636099781, 71.4926901236 51.1631779002)"
140060152341790686,364,15,761,31,"LINESTRING (71.4923056447 51.1639310764, 71.4915941789 51.1632162071)"
140060152341790969,179,7,415,17,"LINESTRING (71.4933744602 51.1638718142, 71.4932693573 51.1637585849)"
140060152341791014,188,7,417,17,"LINESTRING (71.4938582928 51.1643841029, 71.4940541255 51.1643119975)"
140060152341791062,184,7,416,17,"LINESTRING (71.493269537 51.1637587539, 71.4931204166 51.1636100344)"
140060152341791281,262,10,422,17,"LINESTRING (71.4917217397 51.1642246259, 71.4912168865 51.1637181941)"
140060152341791353,55,2,80,3,"LINESTRING (71.4910143164 51.1636723389, 71.491118521 51.1636086824)"
140060152341791464,266,11,422,17,"LINESTRING (71.4911323551 51.1636097528, 71.4912320681 51.1637122791)"
140060152342648328,1,0,1,0,"MULTILINESTRING ((71.513898 51.1343567749, 71.51386932912635 51.13413863515294), (71.51386932912635 51.13413863515294, 71.5138692539 51.1341380628, 71.5138695234 51.1341390775, 71.51386932912635 51.13413863515294), (71.51386932912635 51.13413863515294, 71.51380708831401 51.13399691731864), (71.51380708831401 51.13399691731864, 71.5138066413 51.1339958995, 71.5138079888 51.1339977033, 71.51380708831401 51.13399691731864), (71.51380708831401 51.13399691731864, 71.51368892286638 51.13389377763559), (71.51368892286638 51.13389377763559, 71.5136885129 51.1338934198, 71.5136893213 51.1338940399, 71.51368892286638 51.13389377763559), (71.51368892286638 51.13389377763559, 71.5134692341 51.13374917))"
140060152342648329,1,0,1,0,"LINESTRING (71.5134821698 51.133741391, 71.5137022571 51.1338862609, 71.5137030656 51.1338868809, 71.5138225415 51.1339911644, 71.513823889 51.1339929682, 71.513886771 51.1341361463, 71.5138870405 51.1341371609, 71.5139157866 51.134355873)"
140060152342648350,56,2,26,1,"LINESTRING (71.5138987186 51.1343541255, 71.514178993 51.1339443214)"
140060152342648351,378,15,817,34,"LINESTRING (71.5141953423 51.1339487182, 71.513915068 51.1343585223)"
140060152342648373,35,1,68,2,"LINESTRING (71.5141834846 51.1339516495, 71.5134720189 51.1337504101)"
140060152342862190,36,1,33,1,"LINESTRING (71.5669321987 51.1450791024, 71.5675987487 51.1449179243)"
140060152342862229,67,2,91,3,"LINESTRING (71.5680997391 51.1451654958, 71.5676901073 51.1449789579, 71.5676894785 51.1449786761, 71.5675960537 51.1449273921)"
140060152342890248,91,3,100,4,"LINESTRING (71.5233214171 51.1402591849, 71.5226377992 51.1405223935)"
140060152343051091,12,0,7,0,"LINESTRING (71.5688103065 51.1460752941, 71.5675535634 51.1463457956)"
140060152343051308,17,0,22,0,"LINESTRING (71.5695101839 51.1463375679, 71.5693817249 51.1463229158)"
140060152343051454,143,5,258,10,"LINESTRING (71.5693839706 51.1463229721, 71.5691971211 51.1463331159)"
140060152343862065,1,0,1,0,"LINESTRING (71.549995003 51.1480476082, 71.5505510602 51.1481242471)"
140060152343862138,187,7,23,0,"LINESTRING (71.5505404601 51.1481285299, 71.5508494805 51.1472606988)"
140060152343862139,183,7,19,0,"LINESTRING (71.5508669079 51.1472630657, 71.5505578874 51.1481308967)"
140060152343981930,188,7,561,23,"LINESTRING (71.4666006223 51.1442170187, 71.4657427312 51.1439696112)"
140060152343982079,188,7,561,23,"LINESTRING (71.4667048269 51.1442468879, 71.4666006223 51.1442170187)"
140060152344296859,557,23,1269,52,"LINESTRING (71.5001316776 51.1587752068, 71.4997103677 51.1583481542)"
140060152344297204,1116,46,2638,109,"MULTILINESTRING ((71.4997256391 51.1583480979, 71.49969176260606 51.158383321971016), (71.49969176260606 51.158383321971016, 71.4996915031 51.1583835918, 71.4996917726 51.1583833101, 71.49969176260606 51.158383321971016), (71.49969176260606 51.158383321971016, 71.4996324838 51.1584537346))"
140060152344331413,1,0,1,0,"MULTILINESTRING ((71.5237061656 51.1401105588, 71.5235983677 51.1401212675, 71.5235970203 51.1401213803, 71.5235287483 51.1401213803, 71.5235279398 51.1401213239, 71.5234830241 51.1401185058, 71.5234825749 51.1401184494, 71.523445744 51.1401150677, 71.5234448457 51.140114955, 71.5233891501 51.1401059371, 71.5233885213 51.1401058807, 71.5233337241 51.1400946083, 71.5233331851 51.1400944393, 71.5232981508 51.1400854213, 71.5232970728 51.1400850832, 71.5232656318 51.1400738108, 71.5232655419 51.1400738108, 71.5232170329 51.1400557749, 71.5232163143 51.1400554931, 71.5231839749 51.140040839, 71.5231834359 51.1400405572, 71.5231412151 51.1400180124, 71.5231404066 51.1400175615, 71.5231017791 51.1399916349, 71.5231013299 51.1399912968, 71.5230653973 51.1399631157, 71.5230648583 51.1399626085, 71.5215341291 51.1384475702, 71.5215337697 51.138447232, 71.5214987354 51.1384060863, 71.5214981964 51.1384052972, 71.5214775352 51.1383686606, 71.5214771759 51.1383677588, 71.5214663961 51.1383288676, 71.5214663062 51.1383279657, 71.5214654079 51.1382969655, 71.5214654079 51.1382965145, 71.5214681029 51.1382734052, 71.5214681927 51.138272898, 71.5214744809 51.1382497887, 71.5214746606 51.138249225, 71.5214881353 51.1382187883, 71.5214884946 51.1382181683, 71.5215028677 51.1381961863, 71.5215033168 51.1381955663, 71.5215212831 51.1381752751, 71.5215216425 51.1381749369, 71.5215414054 51.1381557731, 71.5215418546 51.1381553785, 71.5215580242 51.1381424147, 71.5215582937 51.1381421893, 71.5215825482 51.1381247163, 71.5215833567 51.1381242091, 71.5215923399 51.1381191363, 71.5215924297 51.1381190799, 71.5216202775 51.1381038615, 71.5216209961 51.138103467, 71.5216416574 51.1380944487, 71.5216419269 51.1380943923, 71.5216625881 51.1380859376, 71.521663217 51.1380857122, 71.5216964546 51.1380744393, 71.5216974428 51.1380741011, 71.5217315788 51.1380656465, 71.5217321177 51.1380655337, 71.5217680504 51.1380582063, 71.5217688588 51.1380580936, 71.5217931134 51.1380547118, 71.5217937422 51.1380546554, 71.521818895 51.1380524008, 71.5218195238 51.1380523444, 71.5218563547 51.1380506535, 71.5218569836 51.1380505971, 71.5218812381 51.1380505971, 71.5218815076 51.1380506535, 71.5219066604 51.1380512172, 71.5219076485 51.1380512735, 71.5219328014 51.1380535281, 71.5219331607 51.1380535281, 71.5219565169 51.1380563463, 71.5219572356 51.1380564591, 71.5219931682 51.1380626591, 71.5219938868 51.1380628282, 71.5220181413 51.1380684647, 71.5220185007 51.138068521, 71.5220526366 51.1380775393, 71.5220538943 51.1380779339, 71.5220961151 51.1380942796, 71.5220965643 51.1380944487, 71.5221172255 51.138103467, 71.5221179442 51.1381038615, 71.5221457919 51.1381190799, 71.5221464208 51.1381194744, 71.52216348837007 51.138130747082094), (71.52216348837007 51.138130747082094, 71.5221634887 51.1381307473, 71.5221633091 51.1381306346, 71.52216348837007 51.138130747082094), (71.52216348837007 51.138130747082094, 71.5221722922 51.138136271, 71.5221725617 51.1381364401, 71.5221815449 51.1381426402))"
140060152344332420,4,0,15,0,"LINESTRING (71.5224260663 51.1383943062, 71.5235175194 51.1395170639)"
140060152344332566,10,0,15,0,"LINESTRING (71.5221826229 51.1381434857, 71.5224260663 51.1383943062)"
140060152344332567,4,0,15,0,"LINESTRING (71.5224107949 51.1384001681, 71.5221673515 51.1381493475)"
140060152344332693,128,5,195,8,"LINESTRING (71.5233120747 51.1402496034, 71.5237001469 51.1401002445)"
140060152344332921,1,0,1,0,"LINESTRING (71.523636097 51.1394716356, 71.5225446439 51.1383483132)"
140060152344333438,1,0,1,0,"LINESTRING (71.5223008411 51.1380967596, 71.522291858 51.138035886, 71.522291858 51.1380354915, 71.5222909597 51.1380101275, 71.5222909597 51.1380097329, 71.52229145749214 51.138003694263325)"
140060152344333457,129,5,191,7,"LINESTRING (71.5237001469 51.1401002445, 71.52414955039205 51.13992696581326)"
140060152344333810,1,0,1,0,"LINESTRING (71.5223173701 51.1380933214, 71.5225599153 51.1383424513)"
140060152344333811,1,0,1,0,"LINESTRING (71.5225446439 51.1383483132, 71.5223020988 51.1380991833)"
140060152344334366,1,0,1,0,"LINESTRING (71.5218555463 51.1376213236, 71.52193417823457 51.13763388227411)"
140060152344334367,1,0,1,0,"LINESTRING (71.52194732789135 51.13764749319785, 71.5218512343 51.1376321456)"
140060152344335034,1,0,1,0,"LINESTRING (71.521861026 51.1376238036, 71.5223173701 51.1380933214)"
140060152344335035,1,0,1,0,"LINESTRING (71.5223020988 51.1380991833, 71.5218457546 51.1376296656)"
140060152344346007,112,4,365,15,"LINESTRING (71.4696261482 51.142502666, 71.4690835657 51.1423482421)"
140060152344352404,1005,41,2494,103,"LINESTRING (71.4995591812 51.1595918354, 71.4995034857 51.1596200044)"
140060152344352724,2511,104,5529,230,"LINESTRING (71.4974694304 51.1579826774, 71.49765628 51.1579122522)"
140060152344357209,720,30,1577,65,"LINESTRING (71.4976342713 51.1581693881, 71.4975866605 51.1581175554)"
140060152344434301,21,0,34,1,"MULTILINESTRING ((71.4877038449 51.1391575815, 71.48759974886461 51.13912779869477), (71.48759974886461 51.13912779869477, 71.4875915555 51.1391254545, 71.4876034133 51.1391226364, 71.48759974886461 51.13912779869477), (71.48759974886461 51.13912779869477, 71.4873653597 51.1394579958))"
140060152344434312,388,16,946,39,"LINESTRING (71.487360958 51.1394506686, 71.48775981 51.1395695938)"
